Day,Publisher ID,Site ID,Section ID,Ads Requested,Ads Returned,CTR,Clicks,Conversions,Fill Rate,Impressions,Publisher Page Views,Publisher Revenue,Publisher Revenue USD,Publisher eCPM,Revenue,Revenue USD,Section Page Views,Video 100% Complete,Video 100% Rate,Video 25% Complete,Video 25% Rate,Video 50% Complete,Video 50% Rate,Video 75% Complete,Video 75% Rate,Video Start Rate,Video Starts,Video View Rate,Video Views,eCPM
2018-04-28,959242,11790,5497741,40336752,5518267,0.0331138391,113108,0,0.1368049416,3415732,0,4.207058,4.207058,0.001231671,44284.736269,44284.736269,2521047,30,18.6335403727,96,59.6273291925,58,36.0248447205,36,22.3602484472,0.0047134845,161,72.049689441,116,12.9649329248
2018-05-01,1117031,105837,5549092,40100150,20553885,0.0143540259,3344,0,0.5125637934,232966,0,34.285362,34.285362,0.1471689517,64.748578,64.748578,8020030,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2779314492
2018-05-03,1152522,44710,5455909,40063245,36987262,0.0024577064,15004,0,0.9232218209,6104879,178124359429,399.290975,399.290975,0.0654052234,733.594727,733.594727,8012649,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1201653181
2018-05-01,1117031,40837,5549979,40036590,22418095,0.1342800941,173119,0,0.5599401697,1289238,0,4034.262535,4034.262535,3.1291837,7443.874246,7443.874246,8007318,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,5.7738557551
2018-04-28,1511210,81302,5523023,39626070,35705,0.0067157712,31,0,0.0009010482,4616,0,0.0,0.0,0.0,4.11858,5.723625,3962607,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8922400347
2018-04-30,960066,11852,5440584,39623984,526417,0.0136175173,6122,0,0.0132853122,449568,0,0.16363,0.16363,0.0003639716,1722.370115,1722.370115,2476499,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.8311670648
2018-04-30,1117031,40837,5549979,39453570,22170971,0.1349155813,173106,0,0.5619509464,1283069,0,4091.94057,4091.94057,3.1891820081,7582.85795,7582.85795,7890714,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,5.9099377742
2018-05-04,1511210,109233,5553202,39433140,8,0.0,0,0,2.029e-07,0,0,0.0,0.0,0.0,0.0,0.0,3943314,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-04,1511210,85294,5529585,39413760,64677,0.0220212921,151,0,0.0016409751,6857,0,0.0,0.0,0.0,1.42157,1.273613,3941376,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2073166108
2018-04-28,1061371,88401,5531835,39243705,19292939,0.0048920292,27473,0,0.491618694,5615870,0,323.044647,323.044647,0.0575235265,633.183855,633.183855,7848741,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1127490229
2018-04-27,1511210,74618,5509156,39185480,222704,0.0048154093,3,0,0.0056833296,623,0,0.0,0.0,0.0,0.52355,0.626685,3918548,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8403691814
2018-05-03,1511210,109232,5553201,38895830,1111,0.0,0,0,2.85635e-05,4,0,0.0,0.0,0.0,0.01012,0.0,3889583,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.53
2018-05-03,1117031,105837,5549092,38740440,21421124,0.0130538569,2171,0,0.5529396156,166311,0,29.207499,29.207499,0.1756197666,53.106206,53.106206,7748088,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.319318662
2018-04-27,960066,11852,5440584,38596352,499514,0.0133712027,5527,0,0.0129420003,413351,0,0.147511,0.147511,0.0003568662,1552.734838,1552.734838,2412272,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.7564559853
2018-04-29,1061371,88401,5531835,38496210,19259272,0.0048986704,27105,0,0.5002900805,5533134,0,299.281401,299.281401,0.0540889487,587.910498,587.910498,7699242,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1062527128
2018-04-28,946417,64253,5495943,38279110,38064412,0.0106198656,20999,0,0.9943912489,1977332,0,3229.455899,3229.455899,1.6332390812,5016.368204,5016.368204,3827911,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.5369377545
2018-05-04,1101443,37273,5455823,38242700,6014655,0.0033235136,5739,0,0.1572758984,1726787,0,104.651381,104.651381,0.0606046843,239.598373,239.598373,3824270,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1387538666
2018-04-28,1117031,105837,5549092,38013160,20520808,0.0177425073,2352,0,0.53983431,132563,0,33.230152,33.230152,0.2506744114,63.708216,63.708216,7602632,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4805882184
2018-05-04,1031527,50751,5522723,37997505,5047615,0.0002248981,523,0,0.1328406957,2325498,0,29.057485,29.057485,0.0124951666,52.377316,52.377316,7599501,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0225230536
2018-04-29,1117031,105837,5549092,37711825,20783235,0.0147868965,2456,0,0.5511065826,166093,0,25.725956,25.725956,0.1548888635,49.321054,49.321054,7542365,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2969484205
2018-05-02,1511210,85314,5529603,37666980,3328207,0.0079555967,86,0,0.0883587429,10810,0,0.0,0.0,0.0,5.58978,4.991517,3766698,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.517093432
2018-05-02,1511210,109232,5553201,37630680,2194,0.0,0,0,5.83035e-05,150,0,0.0,0.0,0.0,0.27151,0.0,3763068,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.8100666667
2018-05-03,1511210,81369,5523086,37477490,336474,0.0121523428,291,0,0.0089780292,23946,0,0.0,0.0,0.0,24.79404,29.775653,3747749,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.035414683
2018-05-01,1117031,40837,5540825,37467795,12606185,0.0408407463,55498,0,0.3364538799,1358888,0,281.23125,281.23125,0.2069569015,514.835148,514.835148,7493559,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3788650338
2018-04-29,946417,64253,5495943,37392340,37197771,0.0091445608,17348,0,0.9947965546,1897084,0,2974.609924,2974.609924,1.5679906235,4620.517955,4620.517955,3739234,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.4355895443
2018-04-27,1521930,73620,5530933,37382280,7681675,0.0486439921,301704,0,0.2054897401,6202287,0,0.0,0.0,0.0,78392.756504,78392.756504,3738228,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,12.6393307024
2018-05-02,1117031,105837,5549092,37296010,20391265,0.0132946165,3562,0,0.546741193,267928,0,45.068711,45.068711,0.1682120234,83.83268,83.83268,7459202,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3128925682
2018-04-27,1004702,24348,5509751,37200510,346833,0.0065303641,795,0,0.0093233399,121739,0,164.701062,164.701062,1.3529030303,255.829256,255.829256,7440102,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.1014568544
2018-05-02,1024717,68570,5500481,37188460,37137039,0.0018999723,11451,0,0.9986172861,6026930,0,0.0,0.0,0.0,2234.949802,2234.949802,7437692,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3708272374
2018-05-02,959222,11768,5439614,37077750,1825865,0.0292959156,37694,0,0.0492442233,1286664,0,1.346119,1.346119,0.0010462086,14169.602118,14169.602118,2059875,1,6.6666666667,4,26.6666666667,2,13.3333333333,1,6.6666666667,0.0011658055,15,33.3333333333,5,11.0126669573
2018-05-04,1101443,37273,5455824,37075240,5839266,0.0049247537,2919,0,0.1574977262,592720,0,50.188259,50.188259,0.084674482,116.317104,116.317104,3707524,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1962429208
2018-05-01,1589876,87950,5531815,36873580,34054238,0.0016738835,12458,0,0.9235403235,7442573,1648328087135,0.0,0.0,0.0,1159.27949,1159.27949,18436790,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1557632676
2018-04-30,1117031,105837,5549092,36666525,21150200,0.0139837975,2603,0,0.576825865,186144,0,42.566135,42.566135,0.2286731509,83.387404,83.387404,7333305,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4479725589
2018-04-27,1117031,105837,5549092,36660005,21204229,0.0141085427,3803,0,0.5784022397,269553,0,64.85556,64.85556,0.2406041113,121.455631,121.455631,7332001,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4505816333
2018-04-28,1496297,78572,5554863,36541030,25200045,0.0,0,0,0.6896369643,5851,0,0.010296,0.010296,0.0017596992,0.02176,0.02176,1842787,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0037190224
2018-05-02,1511210,81369,5523086,36470880,396710,0.0081253627,196,0,0.0108774452,24122,0,0.0,0.0,0.0,16.66204,16.261932,3647088,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.690740403
2018-04-27,1589876,87950,5531815,36450302,35055850,0.0017072729,12455,0,0.9617437463,7295260,1671112950685,0.0,0.0,0.0,1122.508045,1122.508045,18225137,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1538681342
2018-05-01,959222,11768,5439614,36236052,1785734,0.030501292,38032,0,0.0492805894,1246898,0,1.326882,1.326882,0.0010641464,13967.148801,13967.148801,2013114,4,13.7931034483,11,37.9310344828,7,24.1379310345,5,17.2413793103,0.0023257716,29,68.9655172414,20,11.2015167247
2018-05-01,980940,37540,5465452,36188257,17791174,0.0025288064,4025,0,0.4916283755,1591660,0,174.506828,174.506828,0.1096382569,275.253493,275.253493,36188257,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1729348561
2018-05-04,1511210,81302,5523023,36165450,19350,0.0033167496,10,0,0.000535041,3015,0,0.0,0.0,0.0,1.0258,0.360887,3616545,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3402321725
2018-04-29,1511210,85294,5529585,36158370,127018,0.0249012813,309,0,0.0035128243,12409,0,0.0,0.0,0.0,5.15624,9.059139,3615837,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4155242163
2018-04-30,980940,37540,5465452,36105528,17937150,0.0025610292,4158,0,0.4967978865,1623566,0,173.101958,173.101958,0.1066183685,274.637907,274.637907,36105528,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1691572175
2018-05-03,959222,11768,5439614,36097470,1764237,0.0299647205,37431,0,0.0488742563,1249169,0,1.333418,1.333418,0.001067444,14035.92072,14035.92072,2005415,4,12.5,9,28.125,5,15.625,5,15.625,0.002561703,32,59.375,19,11.236206406
2018-04-30,1061371,88401,5531835,36077655,17634657,0.004978663,24548,0,0.488797207,4930641,0,290.671508,290.671508,0.058952073,565.972665,565.972665,7215531,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.114786833
2018-04-29,1511210,109263,5553232,35992440,3561580,0.0211844006,44,0,0.098953558,2077,0,0.0,0.0,0.0,7.92436,8.879107,3599244,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.8152912855
2018-05-02,1511210,81313,5523035,35927950,1237990,0.0015060241,1,0,0.0344575741,664,0,0.0,0.0,0.0,0.16326,0.04127,3592795,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.245873494
2018-04-29,980940,37540,5465452,35920965,18499396,0.0028273006,4831,0,0.5150027567,1708697,0,173.540318,173.540318,0.1015629559,277.349934,277.349934,35920965,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1623166272
2018-05-03,1024717,68570,5500481,35888795,35842703,0.0018306751,10403,0,0.9987156994,5682603,0,0.0,0.0,0.0,2037.843922,2037.843922,7177759,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3586109961
2018-04-28,1030048,34660,5451411,35830980,8178458,0.004423422,1558,0,0.2282510275,352216,60386312,2.461431,2.461431,0.0069884134,4.467773,4.467773,7166196,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0126847531
2018-04-30,1589876,87950,5531815,35815744,34511312,0.0015200093,11838,0,0.9635793689,7788110,1640719753430,0.0,0.0,0.0,1053.574613,1053.574613,17907866,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1352798834
2018-05-01,1028526,54885,5529498,35798329,74431,0.0048734317,242,0,0.0020791753,49657,0,15.884671,15.884671,0.3198878507,35.540178,35.540178,3661318,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7157133536
2018-04-29,1511210,109251,5553220,35777900,20265,0.0,0,0,0.0005664111,1,0,0.0,0.0,0.0,0.01031,0.0,3577790,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,10.31
2018-05-01,1511210,81369,5523086,35761380,325632,0.0089356707,236,0,0.0091056889,26411,0,0.0,0.0,0.0,18.16056,17.905462,3576138,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6876134944
2018-04-29,1511210,81188,5523066,35756830,2917576,0.0079992427,845,0,0.0815949289,105635,0,0.0,0.0,0.0,85.50282,93.066655,3575683,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.8094175226
2018-04-29,1511210,109240,5553209,35720220,1314369,0.0,0,0,0.0367962179,0,0,0.0,0.0,0.0,0.0,0.0,3572022,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-04-30,1024717,68570,5500481,35557025,35515237,0.001867579,10754,0,0.9988247611,5758257,0,0.0,0.0,0.0,2174.576403,2174.576403,7111405,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3776449024
2018-04-30,1004702,24348,5509751,35554745,413582,0.006181162,894,0,0.0116322589,144633,0,181.681007,181.681007,1.2561518257,282.237585,282.237585,7110949,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9514051772
2018-05-04,1511210,85293,5529584,35537920,123457,0.0349382382,775,0,0.0034739512,22182,0,0.0,0.0,0.0,4.23713,5.636482,3553792,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.19101659
2018-04-29,1496297,78572,5554863,35432090,23788134,0.0001943635,1,0,0.6713725891,5145,0,0.058393,0.058393,0.0113494655,0.129368,0.129368,1786280,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0251444121
2018-04-29,1030048,34660,5451411,35395215,7978093,0.004312119,1341,0,0.225400326,310984,81892390,2.258111,2.258111,0.0072611806,4.053311,4.053311,7079043,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0130338249
2018-05-02,1028526,54885,5529498,35374664,53198,0.0053806072,190,0,0.0015038447,35312,0,11.449007,11.449007,0.324224258,25.621012,25.621012,3597572,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7255610557
2018-04-30,959222,11768,5439614,35353170,1776806,0.0293683733,36230,0,0.0502587462,1233640,0,1.291397,1.291397,0.0010468184,13593.552114,13593.552114,1964065,1,4.347826087,7,30.4347826087,3,13.0434782609,1,4.347826087,0.0018644013,23,52.1739130435,12,11.0190591372
2018-04-30,1521930,73620,5530933,35244800,7303954,0.0481488446,285256,0,0.2072349396,5924462,0,0.0,0.0,0.0,78687.066648,78687.066648,3524480,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,13.2817235806
2018-04-27,1004702,24347,5464549,35233930,17923,0.0019236054,14,0,0.0005086858,7278,0,15.154797,15.154797,2.0822749382,23.539953,23.539953,7046786,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.2343985985
2018-04-30,1511210,109270,5553239,35225330,408,0.0,0,0,1.15826e-05,8,0,0.0,0.0,0.0,0.02825,0.0,3522533,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.53125
2018-04-30,1511210,81188,5523066,35207650,2829540,0.0074030618,795,0,0.0803671929,107388,0,0.0,0.0,0.0,91.76095,86.851495,3520765,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.854480482
2018-04-30,1511210,109264,5553233,35094120,13424,0.0,0,0,0.0003825142,354,0,0.0,0.0,0.0,0.81669,0.0,3509412,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.3070338983
2018-05-01,1496297,78572,5554863,35005020,21496600,0.0,0,0,0.6141004919,3438,0,0.005614,0.005614,0.0016329261,0.011835,0.011835,1768664,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0034424084
2018-04-29,1511210,81369,5523086,34827910,407578,0.0088887677,652,0,0.0117026259,73351,0,0.0,0.0,0.0,55.56355,65.186943,3482791,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7575022835
2018-05-03,1015451,79065,5522166,34819800,2398798,0.0051769697,1679,0,0.06889178,324321,13467890,56.431661,56.431661,0.1739994049,97.817595,97.817595,6963960,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.3016073427
2018-05-03,1511210,81313,5523035,34663880,792200,0.0,0,0,0.0228537602,249,0,0.0,0.0,0.0,0.0561,0.0,3466388,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2253012048
2018-04-30,1511210,74614,5509152,34614080,275435,0.0050505051,4,0,0.007957311,792,0,0.0,0.0,0.0,1.07538,1.506259,3461408,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.3578030303
2018-05-01,1511210,109258,5553227,34598520,45167,0.0007601672,4,0,0.0013054605,5262,0,0.0,0.0,0.0,1.39668,0.615973,3459852,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2654275941
2018-04-27,980940,37540,5465452,34534550,18110002,0.0032710653,6231,0,0.5244024318,1904884,0,238.538555,238.538555,0.1252247145,380.361135,380.361135,34534550,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1996767966
2018-04-28,960066,11852,5440584,34518320,461954,0.0136226219,5200,0,0.0133828645,381718,0,0.144945,0.144945,0.0003797175,1525.734298,1525.734298,2157395,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.9970195223
2018-04-29,1355899,55060,5539419,34403130,18431134,0.0025733794,39688,0,0.535740033,15422522,0,690.911675,690.911675,0.0447988776,1300.022314,1300.022314,6880626,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0842937565
2018-04-28,980940,37540,5465452,34397385,17454838,0.0029668334,5192,0,0.5074466562,1750014,0,215.514306,215.514306,0.1231500468,343.94095,343.94095,34397385,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1965361134
2018-04-28,1511210,85294,5529585,34309220,165027,0.0212115765,236,0,0.0048099899,11126,0,0.0,0.0,0.0,6.16964,10.814787,3430922,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5545245371
2018-05-01,1511210,109264,5553233,34298190,7473,0.0,0,0,0.0002178832,670,0,0.0,0.0,0.0,1.65481,0.0,3429819,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.4698656716
2018-05-03,1004702,24348,5465231,34259124,1617745,0.0120351543,9275,0,0.0472208513,770659,0,1131.706953,1131.706953,1.4684924889,1758.084788,1758.084788,17129562,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.2812745819
2018-05-01,960066,11852,5440584,34248752,448621,0.0144962166,5278,0,0.0130989007,364095,0,0.137319,0.137319,0.0003771516,1445.376871,1445.376871,2140547,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.9697795108
2018-04-30,1511210,109240,5553209,34210140,1218083,0.0,0,0,0.0356059051,0,0,0.0,0.0,0.0,0.0,0.0,3421014,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-05-02,980940,37540,5465452,34101337,16827600,0.0026488679,4073,0,0.4934586582,1537638,0,201.831764,201.831764,0.1312609106,318.193658,318.193658,34101337,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2069366509
2018-05-04,1015451,79065,5522166,34098190,1318033,0.0057375267,1003,0,0.0386540459,174814,96209820,21.182426,21.182426,0.121171222,36.371111,36.371111,6819638,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2080560539
2018-04-27,1009954,27807,5558739,34056995,198896,0.0087377978,128,0,0.0058400925,14649,0,12.995152,12.995152,0.8871016452,25.210915,25.210915,6811399,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.7209990443
2018-04-28,1511210,109263,5553232,34036200,3368224,0.0165133779,79,0,0.0989600484,4784,0,0.0,0.0,0.0,21.70876,21.213197,3403620,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,4.5377842809
2018-05-04,960774,106060,5549437,33989660,27395576,0.0014331999,2494,0,0.8059973533,1740162,0,133.094094,133.094094,0.0764837377,346.283209,346.283209,3398966,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1989948114
2018-04-28,1511210,109251,5553220,33965330,30397,0.0,0,0,0.000894942,50,0,0.0,0.0,0.0,0.47008,0.0,3396533,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,9.4016
2018-04-28,1004702,24348,5509751,33931785,337882,0.0065552754,767,0,0.0099576842,117005,0,147.046547,147.046547,1.2567543866,228.471605,228.471605,6786357,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9526653134
2018-04-29,1511210,109270,5553239,33868640,1267,0.0,0,0,3.74092e-05,25,0,0.0,0.0,0.0,0.06294,0.0,3386864,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.5176
2018-05-01,1009954,27813,5558731,33734270,72086,0.004350435,29,0,0.0021368774,6666,0,13.558769,13.558769,2.0340187519,24.229938,24.229938,6746854,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,3.6348541854
2018-05-01,1511210,109240,5553209,33694720,1207188,0.0,0,0,0.0358272157,0,0,0.0,0.0,0.0,0.0,0.0,3369472,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0
2018-04-29,1009954,27813,5558733,33676570,42432,0.00433213,18,0,0.0012599858,4155,0,4.27915,4.27915,1.0298796631,8.187375,8.187375,6735314,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9704873646
2018-05-01,1511210,81188,5523066,33587790,2632729,0.0072338839,621,0,0.0783835138,85846,0,0.0,0.0,0.0,60.22625,55.955391,3358779,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.7015615171
2018-05-01,1511210,81313,5523035,33502950,1030789,0.0,0,0,0.0307671116,368,0,0.0,0.0,0.0,0.05639,0.0,3350295,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1532336957
2018-04-29,1589876,87950,5531815,33489678,32305048,0.0015948145,12490,0,0.9646270113,7831632,1624680835211,0.0,0.0,0.0,1120.588291,1120.588291,16744839,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1430849012
2018-04-30,1511210,81369,5523086,33468080,313489,0.0076695137,264,0,0.0093668056,34422,0,0.0,0.0,0.0,19.83651,24.407281,3346808,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.5762741851
2018-05-03,960774,106060,5549437,33445280,26082757,0.0014214748,2448,0,0.779863616,1722155,0,131.338312,131.338312,0.0762639321,341.243656,341.243656,3344528,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1981492119
2018-05-03,980940,37540,5465452,33417686,16345761,0.0027159079,3990,0,0.4891350347,1469122,0,144.916377,144.916377,0.0986414859,233.441673,233.441673,33417686,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1588987661
2018-04-29,1511210,109258,5553227,33328280,100542,0.0010857763,3,0,0.0030167173,2763,0,0.0,0.0,0.0,0.57405,0.496732,3332828,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2077633008
2018-05-04,959242,11790,5459676,33241600,3308086,0.0012083989,3305,0,0.0995164493,2735024,0,0.118694,0.118694,4.33978e-05,1249.397138,1249.397138,2077600,0,0.0,1,50.0,1,50.0,0,0.0,7.31255e-05,2,50.0,1,0.4568139578
2018-05-01,1355899,55060,5539419,33209590,17249462,0.0025213917,36414,0,0.5194120734,14442024,0,512.74332,512.74332,0.0355035638,960.829285,960.829285,6641918,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0665300989
2018-04-29,1496297,101750,5542314,33120530,26684234,0.0053957917,4933,0,0.805670501,914231,0,183.125432,183.125432,0.2003054283,409.524165,409.524165,1662339,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4479438621
2018-05-03,1511210,81188,5523066,33088450,2591977,0.0067093607,1077,0,0.0783347966,160522,0,0.0,0.0,0.0,194.29164,118.157232,3308845,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.2103739051
2018-04-28,1589876,87950,5531815,33076780,32003366,0.0015791751,11666,0,0.9675478085,7387401,1526840833413,0.0,0.0,0.0,1042.537066,1042.537066,16538386,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1411236599
2018-04-29,1511210,109264,5553233,33010840,31080,0.0005503577,1,0,0.0009415089,1817,0,0.0,0.0,0.0,4.48242,0.49141,3301084,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,2.4669345074
2018-05-02,960774,106060,5549437,33004210,24145631,0.001493086,2376,0,0.7315924544,1591335,0,112.370189,112.370189,0.0706137859,294.259096,294.259096,3300421,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.1849133564
2018-05-01,1004702,24348,5509751,32910170,664731,0.0061368157,1407,0,0.020198346,229272,0,248.075004,248.075004,1.0820117764,385.397678,385.397678,6582034,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.6809626906
2018-04-29,1496297,101750,5554935,32905120,26522426,0.0016882285,469,0,0.8060273295,277806,0,28.146264,28.146264,0.1013162567,63.134732,63.134732,1651546,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.2272619454
2018-05-02,1511210,81188,5523066,32865890,2626825,0.0073414297,483,0,0.0799255702,65791,0,0.0,0.0,0.0,42.92038,46.097099,3286589,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.6523746409
2018-05-02,1117031,40837,5540825,32861125,14449384,0.0398822086,63437,0,0.4397105699,1590609,0,360.75605,360.75605,0.2268037274,664.117096,664.117096,6572225,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.4175237887
2018-04-27,1511210,81369,5523086,32829830,542523,0.0074045152,531,0,0.0165253064,71713,0,0.0,0.0,0.0,33.25124,50.845054,3282983,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.463671022
2018-04-29,1004702,24348,5509751,32822430,305067,0.0066329315,717,0,0.0092944672,108097,0,132.863733,132.863733,1.2291158219,206.378563,206.378563,6564486,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1.9091978778
